Paper URL,Reviewer,Pre-rebuttal Score,Post-rebuttal Score
https://papers.miccai.org/miccai-2024/541-Paper0973.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/542-Paper2720.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/542-Paper2720.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/542-Paper2720.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/543-Paper3296.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/543-Paper3296.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/543-Paper3296.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/544-Paper1280.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/544-Paper1280.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/544-Paper1280.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/545-Paper0334.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/545-Paper0334.html,Reviewer 2,4,3
https://papers.miccai.org/miccai-2024/545-Paper0334.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/546-Paper1443.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/546-Paper1443.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/546-Paper1443.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/547-Paper1153.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/547-Paper1153.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/547-Paper1153.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/547-Paper1153.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/548-Paper2517.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/548-Paper2517.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/548-Paper2517.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/549-Paper1503.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/549-Paper1503.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/549-Paper1503.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/550-Paper2046.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/550-Paper2046.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/550-Paper2046.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/551-Paper2758.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/551-Paper2758.html,Reviewer 2,4,2
https://papers.miccai.org/miccai-2024/551-Paper2758.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/552-Paper1619.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/552-Paper1619.html,Reviewer 2,2,4
https://papers.miccai.org/miccai-2024/552-Paper1619.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/552-Paper1619.html,Reviewer 4,4,N/A
https://papers.miccai.org/miccai-2024/553-Paper3549.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/553-Paper3549.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/553-Paper3549.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/554-Paper0621.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/554-Paper0621.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/554-Paper0621.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/555-Paper1475.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/555-Paper1475.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/555-Paper1475.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/556-Paper3289.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/556-Paper3289.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/556-Paper3289.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/557-Paper3730.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/557-Paper3730.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/557-Paper3730.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/558-Paper3611.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/558-Paper3611.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/558-Paper3611.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/559-Paper3422.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/559-Paper3422.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/559-Paper3422.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/560-Paper3550.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/560-Paper3550.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/560-Paper3550.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/561-Paper0811.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/561-Paper0811.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/561-Paper0811.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/562-Paper2847.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/562-Paper2847.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/562-Paper2847.html,Reviewer 3,5,6
https://papers.miccai.org/miccai-2024/563-Paper1899.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/563-Paper1899.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/563-Paper1899.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/564-Paper1511.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/564-Paper1511.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/564-Paper1511.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/565-Paper1262.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/565-Paper1262.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/565-Paper1262.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/566-Paper0936.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/566-Paper0936.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/566-Paper0936.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/567-Paper2146.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/567-Paper2146.html,Reviewer 2,3,2
https://papers.miccai.org/miccai-2024/567-Paper2146.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/568-Paper2245.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/568-Paper2245.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/568-Paper2245.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/569-Paper2571.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/569-Paper2571.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/569-Paper2571.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/570-Paper1615.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/570-Paper1615.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/570-Paper1615.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/570-Paper1615.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/571-Paper3700.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/571-Paper3700.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/571-Paper3700.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/572-Paper1977.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/572-Paper1977.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/572-Paper1977.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/573-Paper0588.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/573-Paper0588.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/573-Paper0588.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/574-Paper1540.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/574-Paper1540.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/574-Paper1540.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/575-Paper0373.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/575-Paper0373.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/575-Paper0373.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/576-Paper1838.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/576-Paper1838.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/576-Paper1838.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/577-Paper0519.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/577-Paper0519.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/577-Paper0519.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/578-Paper0244.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/578-Paper0244.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/578-Paper0244.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/579-Paper1442.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/579-Paper1442.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/579-Paper1442.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/580-Paper0311.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/580-Paper0311.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/580-Paper0311.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/581-Paper2860.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/581-Paper2860.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/581-Paper2860.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/582-Paper1554.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/582-Paper1554.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/582-Paper1554.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/583-Paper0661.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/583-Paper0661.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/583-Paper0661.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/584-Paper3324.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/584-Paper3324.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/584-Paper3324.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/585-Paper0481.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/585-Paper0481.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/585-Paper0481.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/586-Paper0942.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/586-Paper0942.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/586-Paper0942.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/587-Paper1022.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/587-Paper1022.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/587-Paper1022.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/588-Paper0928.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/588-Paper0928.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/588-Paper0928.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/589-Paper0560.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/589-Paper0560.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/589-Paper0560.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/590-Paper3722.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/590-Paper3722.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/590-Paper3722.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/591-Paper0501.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/591-Paper0501.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/591-Paper0501.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/592-Paper0962.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/592-Paper0962.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/592-Paper0962.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/593-Paper3991.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/593-Paper3991.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/593-Paper3991.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/593-Paper3991.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/594-Paper1354.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/594-Paper1354.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/594-Paper1354.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/595-Paper2078.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/595-Paper2078.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/595-Paper2078.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/596-Paper1648.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/596-Paper1648.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/596-Paper1648.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/597-Paper1788.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/597-Paper1788.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/597-Paper1788.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/598-Paper3528.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/598-Paper3528.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/598-Paper3528.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/599-Paper0253.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/599-Paper0253.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/599-Paper0253.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/600-Paper3008.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/600-Paper3008.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/600-Paper3008.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/601-Paper3664.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/601-Paper3664.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/601-Paper3664.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/602-Paper0563.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/602-Paper0563.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/602-Paper0563.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/603-Paper1221.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/603-Paper1221.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/603-Paper1221.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/604-Paper1948.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/604-Paper1948.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/604-Paper1948.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/605-Paper2374.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/605-Paper2374.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/605-Paper2374.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/606-Paper0345.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/606-Paper0345.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/606-Paper0345.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/607-Paper0605.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/607-Paper0605.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/607-Paper0605.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/608-Paper1914.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/608-Paper1914.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/608-Paper1914.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/609-Paper3403.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/609-Paper3403.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/609-Paper3403.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/610-Paper4115.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/610-Paper4115.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/610-Paper4115.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/610-Paper4115.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/611-Paper0193.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/611-Paper0193.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/611-Paper0193.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/612-Paper0697.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/612-Paper0697.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/612-Paper0697.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/613-Paper3555.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/613-Paper3555.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/613-Paper3555.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/614-Paper0578.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/614-Paper0578.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/614-Paper0578.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/615-Paper4076.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/615-Paper4076.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/615-Paper4076.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/616-Paper1307.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/616-Paper1307.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/616-Paper1307.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/617-Paper0293.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/617-Paper0293.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/617-Paper0293.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/617-Paper0293.html,Reviewer 4,6,N/A
https://papers.miccai.org/miccai-2024/618-Paper3076.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/618-Paper3076.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/618-Paper3076.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/619-Paper3431.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/619-Paper3431.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/620-Paper2008.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/620-Paper2008.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/620-Paper2008.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/621-Paper1885.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/621-Paper1885.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/621-Paper1885.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/622-Paper2751.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/622-Paper2751.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/622-Paper2751.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/623-Paper2127.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/623-Paper2127.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/623-Paper2127.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/624-Paper0930.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/624-Paper0930.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/624-Paper0930.html,Reviewer 3,6,6
https://papers.miccai.org/miccai-2024/625-Paper0929.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/625-Paper0929.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/625-Paper0929.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/626-Paper2968.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/626-Paper2968.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/626-Paper2968.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/627-Paper0622.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/627-Paper0622.html,Reviewer 2,4,3
https://papers.miccai.org/miccai-2024/627-Paper0622.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/628-Paper3451.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/628-Paper3451.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/628-Paper3451.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/629-Paper2644.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/629-Paper2644.html,Reviewer 2,5,N/A
